10.0	-119.05273172	-35.7909757928
10.0	-119.05273172	-29.8437075123
10.0	-119.05273172	-23.8964392318
10.0	-119.05273172	-17.9491709514
10.0	-119.05273172	-12.0019026709
10.0	-119.05273172	-6.05463439041
10.0	-119.05273172	-0.107366109926
10.0	-119.05273172	5.83990217055
10.0	-119.05273172	11.787170451
10.0	-119.05273172	17.7344387315
10.0	-119.05273172	23.681707012
10.0	-119.05273172	29.6289752925
10.0	-119.05273172	35.576243573
10.0	-113.105463439	-47.6855123538
10.0	-113.105463439	-41.7382440733
10.0	-113.105463439	-35.7909757928
10.0	-113.105463439	-29.8437075123
10.0	-113.105463439	-23.8964392318
10.0	-113.105463439	-17.9491709514
10.0	-113.105463439	-12.0019026709
10.0	-113.105463439	-6.05463439041
10.0	-113.105463439	-0.107366109926
10.0	-113.105463439	5.83990217055
10.0	-113.105463439	11.787170451
10.0	-113.105463439	17.7344387315
10.0	-113.105463439	23.681707012
10.0	-113.105463439	29.6289752925
10.0	-113.105463439	35.576243573
10.0	-113.105463439	41.5235118534
10.0	-113.105463439	47.4707801339
10.0	-107.158195159	-59.5800489147
10.0	-107.158195159	-53.6327806342
10.0	-107.158195159	-47.6855123538
10.0	-107.158195159	-41.7382440733
10.0	-107.158195159	-35.7909757928
10.0	-107.158195159	-29.8437075123
10.0	-107.158195159	-23.8964392318
10.0	-107.158195159	-17.9491709514
10.0	-107.158195159	-12.0019026709
10.0	-107.158195159	-6.05463439041
10.0	-107.158195159	-0.107366109926
10.0	-107.158195159	5.83990217055
10.0	-107.158195159	11.787170451
10.0	-107.158195159	17.7344387315
10.0	-107.158195159	23.681707012
10.0	-107.158195159	29.6289752925
10.0	-107.158195159	35.576243573
10.0	-107.158195159	41.5235118534
10.0	-107.158195159	47.4707801339
10.0	-107.158195159	53.4180484144
10.0	-107.158195159	59.3653166949
10.0	-101.210926878	-71.4745854757
10.0	-101.210926878	-65.5273171952
10.0	-101.210926878	-59.5800489147
10.0	-101.210926878	-53.6327806342
10.0	-101.210926878	-47.6855123538
10.0	-101.210926878	-41.7382440733
10.0	-101.210926878	-35.7909757928
10.0	-101.210926878	-29.8437075123
10.0	-101.210926878	-23.8964392318
10.0	-101.210926878	-17.9491709514
10.0	-101.210926878	-12.0019026709
10.0	-101.210926878	-6.05463439041
10.0	-101.210926878	-0.107366109926
10.0	-101.210926878	5.83990217055
10.0	-101.210926878	11.787170451
10.0	-101.210926878	17.7344387315
10.0	-101.210926878	23.681707012
10.0	-101.210926878	29.6289752925
10.0	-101.210926878	35.576243573
10.0	-101.210926878	41.5235118534
10.0	-101.210926878	47.4707801339
10.0	-101.210926878	53.4180484144
10.0	-101.210926878	59.3653166949
10.0	-101.210926878	65.3125849754
10.0	-101.210926878	71.2598532558
10.0	-95.2636585976	-77.4218537562
10.0	-95.2636585976	-71.4745854757
10.0	-95.2636585976	-65.5273171952
10.0	-95.2636585976	-59.5800489147
10.0	-95.2636585976	-53.6327806342
10.0	-95.2636585976	-47.6855123538
10.0	-95.2636585976	-41.7382440733
10.0	-95.2636585976	-35.7909757928
10.0	-95.2636585976	-29.8437075123
10.0	-95.2636585976	-23.8964392318
10.0	-95.2636585976	-17.9491709514
10.0	-95.2636585976	-12.0019026709
10.0	-95.2636585976	-6.05463439041
10.0	-95.2636585976	-0.107366109926
10.0	-95.2636585976	5.83990217055
10.0	-95.2636585976	11.787170451
10.0	-95.2636585976	17.7344387315
10.0	-95.2636585976	23.681707012
10.0	-95.2636585976	29.6289752925
10.0	-95.2636585976	35.576243573
10.0	-95.2636585976	41.5235118534
10.0	-95.2636585976	47.4707801339
10.0	-95.2636585976	53.4180484144
10.0	-95.2636585976	59.3653166949
10.0	-95.2636585976	65.3125849754
10.0	-95.2636585976	71.2598532558
10.0	-95.2636585976	77.2071215363
10.0	-89.3163903171	-83.3691220366
10.0	-89.3163903171	-77.4218537562
10.0	-89.3163903171	-71.4745854757
10.0	-89.3163903171	-65.5273171952
10.0	-89.3163903171	-59.5800489147
10.0	-89.3163903171	-53.6327806342
10.0	-89.3163903171	-47.6855123538
10.0	-89.3163903171	-41.7382440733
10.0	-89.3163903171	-35.7909757928
10.0	-89.3163903171	-29.8437075123
10.0	-89.3163903171	-23.8964392318
10.0	-89.3163903171	-17.9491709514
10.0	-89.3163903171	-12.0019026709
